country,year,rule_of_law_estimate,gdp_growth
Austria,1970,NULL,13.1799564731359
Austria,1973,NULL,33.7986658057364
Austria,1976,NULL,7.24119843600461
Austria,1979,NULL,19.1532750602546
Austria,1986,NULL,42.7306165891289
Austria,1989,NULL,-0.175188191375912
Austria,1992,NULL,12.2466393056647
Austria,1995,NULL,18.4258225094896
Austria,2002,1.8579126596,8.54953791292378
Austria,2005,1.8472495079,4.85465102059783
Austria,2008,1.9106988907,11.0143798085055
Austria,2015,1.8148508072,-13.6953835294212
Austria,2018,1.8534495831,9.0423047322873
Austria,2021,1.7525187731,10.1703501756316
Azerbaijan,1967,NULL,NULL
Azerbaijan,1970,NULL,NULL
Australia,1977,NULL,5.03572501284248
Australia,1980,NULL,11.1841133228166
Australia,1983,NULL,-8.64415117446655
Antigua and Barbuda,1996,1.0508449078,9.77826774942813
Antigua and Barbuda,1999,NULL,5.26760294143896
Antigua and Barbuda,2006,0.9212118387,13.1676355228758
Antigua and Barbuda,2009,0.9726674557,-10.3455121722212
Australia,1990,NULL,3.85120815896038
Antigua and Barbuda,2012,0.9457190037,3.57207860668745
Antigua and Barbuda,2019,0.3637416065,3.84117189365751
Antigua and Barbuda,2022,0.3913155794,16.6337121484313
Arab World,1962,NULL,NULL
Azerbaijan,1973,NULL,NULL
Algeria,2023,NULL,NULL
Azerbaijan,1976,NULL,NULL
Azerbaijan,1980,NULL,NULL
Azerbaijan,1983,NULL,NULL
Azerbaijan,1986,NULL,NULL
American Samoa,1966,NULL,NULL
Azerbaijan,1989,NULL,NULL
Azerbaijan,1996,-1.2011615038,31.4055513783134
Azerbaijan,1999,NULL,3.03348082531332
Azerbaijan,2002,-0.9641972184,9.25905891876414
Azerbaijan,2005,-0.7926124334,52.5898851227191
Azerbaijan,2012,-0.8795326948,5.65124042053299
Azerbaijan,2015,-0.7172843814,-29.4572218283238
Arab World,1965,NULL,NULL
Azerbaijan,2018,-0.6197751760,15.283480221513
Azerbaijan,2021,-0.6063559651,28.4177944825607
"Bahamas, The",1962,NULL,11.6554936244685
Arab World,1968,NULL,NULL
"Bahamas, The",1969,NULL,18.708683031357
Arab World,1975,NULL,10.5052376224192
"Bahamas, The",1972,NULL,3.05196512033484
Arab World,1978,NULL,10.6067750038323
Arab World,1981,NULL,3.26326981040384
"Bahamas, The",1975,NULL,-5.72422517394054
Arab World,1984,NULL,1.77731108446357
"Bahamas, The",1978,NULL,16.7461430575035
Arab World,1991,NULL,-26.1881747882612
Arab World,1994,NULL,6.51747198859332
Australia,1993,NULL,-4.11348460117163
Arab World,1997,NULL,7.71023972684829
Arab World,2000,NULL,14.3204838855615
Arab World,2007,NULL,16.3303234311816
Arab World,2010,NULL,18.016745908303
Australia,1996,1.7133990526,9.01111518054102
Arab World,2013,NULL,2.06918378516492
"Bahamas, The",1985,NULL,13.6984894231779
Australia,1999,NULL,-2.50758889719232
"Bahamas, The",1988,NULL,3.82830379146016
"Bahamas, The",1991,NULL,-1.73215608916109
"Bahamas, The",1998,1.2585611343,7.90952960371336
"Bahamas, The",2001,NULL,2.9884391469572
"Bahamas, The",2004,1.3821536303,2.08792295996039
American Samoa,1969,NULL,NULL
Australia,2006,1.7567385435,7.57873137699261
"Bahamas, The",2007,1.2513476610,4.43670053897918
Australia,2009,1.7330087423,-12.0584074573517
"Bahamas, The",2014,0.6644323468,5.57260717376282
Australia,2012,1.7597795725,10.6490583478365
"Bahamas, The",2017,0.1632125080,4.2780067363282
Australia,2019,1.6944718361,-2.45236478687848
"Bahamas, The",2020,0.0232638419,-25.3019042257691
"Bahamas, The",2023,NULL,NULL
Australia,2022,1.5100852251,8.59011622530242
Austria,1966,NULL,8.9414114070576
Bahrain,1963,NULL,NULL
Austria,1969,NULL,9.18099920257126
Bahrain,1970,NULL,NULL
Austria,1972,NULL,23.5245351930352
Bahrain,1973,NULL,NULL
Austria,1975,NULL,13.8391677563554
Bahrain,1976,NULL,NULL
Austria,1982,NULL,0.339365967914364
Bahrain,1979,NULL,NULL
Austria,1985,NULL,2.06136467770034
Austria,1988,NULL,7.38589592684862
Austria,1991,NULL,4.40384605731488
Austria,1998,1.8032879829,2.5703951094621
Austria,2001,NULL,0.111081556168228
Austria,2004,1.8166643381,14.9400996207375
Austria,2011,1.7989630699,10.0465480483885
Austria,2014,1.9385004044,2.88100891602297
Austria,2017,1.7990174294,5.41227783417496
Austria,2020,1.7701634169,-2.14730279293968
Azerbaijan,1963,NULL,NULL
Azerbaijan,1966,NULL,NULL
Azerbaijan,1969,NULL,NULL
Azerbaijan,1972,NULL,NULL
Azerbaijan,1979,NULL,NULL
Azerbaijan,1982,NULL,NULL
Azerbaijan,1985,NULL,NULL
Azerbaijan,1992,NULL,-91.6792916167665
Azerbaijan,1995,NULL,102.602287313675
Azerbaijan,1998,-1.1216106415,12.2150968298314
Azerbaijan,2001,NULL,8.25018027635837
Azerbaijan,2008,-0.8361604810,47.8128587161312
Azerbaijan,2011,-0.9387264848,24.6525746695829
Azerbaijan,2014,-0.6969490051,1.45525093167276
Azerbaijan,2017,-0.5847001076,7.92149420781597
"Bahamas, The",1965,NULL,12.6470577470588
Bahrain,1986,NULL,-16.4154086708912
Bahrain,1989,NULL,4.35313457758786
Bahrain,1992,NULL,2.92102060977626
Bahrain,1999,NULL,7.0706573086954
Bahrain,2002,0.5455026031,6.87723688505019
Bahrain,2005,0.5970559120,21.4336791296464
Bahrain,2008,0.5254118443,18.3198446196695
Bahrain,2015,0.4002363384,-6.99980628849617
Bahrain,2018,0.3839814067,6.56323645386746
American Samoa,1972,NULL,NULL
Bahrain,2021,0.4418868423,13.4795488720025
Bangladesh,1961,NULL,12.6947347429951
Bangladesh,1964,NULL,1.25192885786974
Bangladesh,1967,NULL,12.6386253564396
Bangladesh,1970,NULL,6.15883992042519
Bangladesh,1977,NULL,-4.60570164371574
Bangladesh,1980,NULL,16.5273964347873
Bangladesh,1983,NULL,-4.94645742324587
Bangladesh,1986,NULL,-2.26402758707926
Bangladesh,1993,NULL,4.59696403420327
Bangladesh,1996,-0.9340237379,22.4006152029757
Bangladesh,1999,NULL,2.57281208909552
Bangladesh,2006,-0.9075640440,3.42171368333931
"Bahamas, The",1968,NULL,14.0201024682812
Bangladesh,2009,-0.7845714688,11.8371181727992
"Bahamas, The",1971,NULL,6.49616028409833
Bangladesh,2012,-0.9361673594,3.66753128518662
"Bahamas, The",1974,NULL,-5.73855564709164
Bangladesh,2015,-0.7704361677,12.8369084074253
Bangladesh,2022,-0.6013393402,10.5549272895102
"Bahamas, The",1981,NULL,6.82992602303425
"Bahamas, The",1984,NULL,17.7920147737765
Barbados,1964,NULL,NULL
"Bahamas, The",1987,NULL,9.76743810416907
Barbados,1967,NULL,NULL
American Samoa,1975,NULL,NULL
Barbados,1970,NULL,NULL
"Bahamas, The",1994,NULL,5.40103699870634
"Bahamas, The",1997,NULL,75.4602467247037
Barbados,1977,NULL,13.5776257435734
Barbados,1980,NULL,51.0049775581696
Barbados,1983,NULL,6.19393378865751
Barbados,1986,NULL,9.80599257119573
Barbados,1993,NULL,5.43393701981194
Barbados,1996,1.0467729568,6.61583558072091
Barbados,1999,NULL,4.78291442783104
Barbados,2002,1.4939389229,1.70240623230283
Barbados,2009,1.0078780651,-6.68198413663919
"Bahamas, The",2000,1.2908223867,5.10939853709721
Barbados,2012,1.0257173777,-0.913790936552968
"Bahamas, The",2003,1.4187279940,-0.124651101440238
Barbados,2015,1.0639336109,0.560800762975295
"Bahamas, The",2010,0.7163904309,1.1400585637599
"Bahamas, The",2013,0.6324109435,-3.0306784482127
Barbados,2022,0.3587602079,15.7796895198655
"Bahamas, The",2016,0.2341578007,0.667364603279706
Belarus,1961,NULL,NULL
"Bahamas, The",2019,0.0461379737,3.20146481788384
Belarus,1968,NULL,NULL
Bahrain,1966,NULL,NULL
Belarus,1971,NULL,NULL
Bahrain,1969,NULL,NULL
Belarus,1974,NULL,NULL
Belarus,1977,NULL,NULL
Bahrain,1972,NULL,NULL
Belarus,1984,NULL,NULL
Belarus,1987,NULL,NULL
Belarus,1990,NULL,NULL
Belarus,1993,NULL,78.4420285217391
Belarus,2000,-1.1005835533,4.93100370827703
Belarus,2003,-1.0729182959,22.1347363011971
Belarus,2006,-1.3036606312,22.3494970280362
Belarus,2013,-0.8819844127,14.9829321612806
Belarus,2016,-0.7653708458,-15.4660561337747
Belarus,2019,-0.8580757380,7.29446300940062
Belarus,2022,-1.2215565443,4.47759790130529
Belgium,1967,NULL,7.18510787697649
Belgium,1970,NULL,12.6333490765025
Belgium,1973,NULL,28.3110666046845
Belgium,1976,NULL,8.27625612779872
Belgium,1983,NULL,-5.33322813426366
Belgium,1986,NULL,39.1227575052745
Belgium,1989,NULL,1.18420735172221
Belgium,1992,NULL,11.5293979751213
Belgium,1999,NULL,-0.109313976687712
Belgium,2002,1.3449356556,9.13951422846401
Bahrain,1975,NULL,NULL
Bahrain,1982,NULL,5.13075689517826
Bahrain,1985,NULL,-6.49642453372375
Bahrain,1988,NULL,9.15007922215123
Bahrain,1995,NULL,5.06352325446233
Bahrain,1998,0.3523464799,-2.60545581546202
Bahrain,2001,NULL,-0.95667051993862
Bahrain,2004,0.6966176629,18.7393298794443
Bahrain,2011,0.3464523852,11.9133994960538
Bahrain,2014,0.4134011269,2.60681810114189
Bahrain,2017,0.4192638397,10.0474830163892
Bahrain,2020,0.4553993642,-10.4299159305891
Bangladesh,1965,NULL,9.66537061446411
Bangladesh,1968,NULL,3.17236929966105
Bangladesh,1971,NULL,-2.67859491423037
Bangladesh,1974,NULL,54.7283952665206
Belgium,2005,1.2576408386,4.46895280326964
Belgium,2012,1.4488096237,-5.19317941677846
Belgium,2015,1.4564698935,-13.6451169154771
Belgium,2018,1.3386164904,8.0622885947499
Belgium,2021,1.2923802137,14.1534503381317
Belize,1962,NULL,6.31600867678959
Belize,1965,NULL,10.8177830343034
Belize,1968,NULL,-5.12603756476531
American Samoa,1982,NULL,NULL
Belize,1975,NULL,14.5730037930816
Belize,1978,NULL,15.8521036974076
American Samoa,1985,NULL,NULL
Belize,1981,NULL,-0.933810540807924
Bangladesh,1981,NULL,11.6420776722642
Belize,1984,NULL,11.5972924217643
Bangladesh,1984,NULL,7.44952878334082
Belize,1991,NULL,9.03254136090371
Bangladesh,1987,NULL,11.5917904049078
Belize,1994,NULL,2.61737242537637
Bangladesh,1990,NULL,9.78615970373938
Belize,1997,NULL,2.6710365272345
Bangladesh,1997,NULL,3.88863667815919
Bangladesh,2000,-0.9911299944,4.09438862227415
Bangladesh,2003,-1.1519439220,9.93137091776867
Bangladesh,2010,-0.8010132909,12.491775247522
Bangladesh,2013,-0.8717597723,12.4739208148617
Belize,2004,-0.0529214032,6.97356322324467
Bangladesh,2016,-0.6708570123,35.9638827072365
Bangladesh,2019,-0.6443876624,9.29097333904449
Belize,2007,-0.0448062308,7.25959106767437
Barbados,1963,NULL,NULL
Belize,2010,-0.2811740339,3.42538441143162
Barbados,1966,NULL,NULL
Belize,2013,-0.4513456523,6.43611476624221
Barbados,1973,NULL,NULL
Belize,2020,-0.8254029751,-14.2058676398158
Barbados,1976,NULL,8.38748572673903
Belize,2023,NULL,NULL
Benin,1962,NULL,0.325345516245754
Barbados,1979,NULL,21.2483597274068
Barbados,1982,NULL,4.46228915904868
Benin,1969,NULL,1.35606457089842
Barbados,1989,NULL,10.6692257846625
Barbados,1992,NULL,-3.14680082935244
Barbados,1995,NULL,3.05061192754469
Benin,1972,NULL,22.4604317893403
Barbados,1998,1.2329906225,12.7562155245969
Barbados,2005,1.3347508907,10.8869231378666
American Samoa,1988,NULL,NULL
Benin,1975,NULL,22.0344771961679
Barbados,2008,1.2986019850,2.38018662915359
Benin,1978,NULL,23.8375726394442
Barbados,2011,1.0740762949,2.76420010074688
Benin,1985,NULL,-0.515752312976236
Barbados,2018,0.3639265895,2.3626374866085
Benin,1988,NULL,3.7015745744058
Barbados,2021,0.3410379887,3.88917082429858
Benin,1991,NULL,1.35065900594877
Belarus,1962,NULL,NULL
Benin,1994,NULL,-29.7412614731379
Belarus,1965,NULL,NULL
Benin,2001,NULL,4.15430087941302
Belarus,1972,NULL,NULL
Benin,2004,-0.4766015708,15.7220344628567
Belarus,1975,NULL,NULL
Belarus,1978,NULL,NULL
Benin,2007,-0.5131451488,16.1347611554945
Belarus,1981,NULL,NULL
Belarus,1988,NULL,NULL
Belarus,1991,NULL,NULL
Belarus,1994,NULL,-8.92121277445513
Belarus,1997,NULL,-4.2438673336857
Belarus,2004,-1.1885381937,29.8232272459366
Belarus,2007,-1.1658735275,22.4929465087157
Belarus,2010,-1.0724406242,12.4991958668644
Belarus,2017,-0.8795818090,14.6714912109046
Belarus,2020,-1.0822418928,-4.71722074376756
Belarus,2023,NULL,NULL
Belgium,1961,NULL,6.35938557131277
Belgium,1964,NULL,11.9220744118219
Belgium,1971,NULL,11.6656997799486
Belgium,1974,NULL,17.3619932118541
Belgium,1977,NULL,16.4890735908076
Belgium,1980,NULL,9.03908987493471
Belgium,1987,NULL,24.4758503858954
Belgium,1990,NULL,25.0337465123615
Belgium,1993,NULL,-4.28477170343062
Belgium,1996,1.3669466972,-3.06366109155761
Belgium,2003,1.3310965300,23.1047647684602
Belgium,2006,1.2245995998,5.84502016807294
Belgium,2009,1.3771481514,-6.58651726671565
Belgium,2016,1.3943068981,2.96909243663888
Belgium,2019,1.3362269402,-1.36817036638703
Benin,2014,-0.4851791263,6.12472143959266
Belgium,2022,1.3489423990,-2.8819316528229
Belize,1961,NULL,6.74155662353712
Belize,1964,NULL,7.24286781626088
Benin,2017,-0.6446622610,7.44932653384742
Belize,1971,NULL,10.7514203440832
Belize,1974,NULL,31.8938234273098
Benin,2020,-0.7644963264,9.00603817133002
Belize,1977,NULL,21.1709565751306
Benin,2023,NULL,NULL
Bermuda,1963,NULL,2.35439657642427
Bermuda,1966,NULL,17.3469417027156
Bermuda,1969,NULL,9.93333333333333
Bermuda,1976,NULL,11.9710144927536
Bermuda,1979,NULL,8.70113493064313
Bermuda,1982,NULL,6.27790528900965
Belize,1980,NULL,30.3940869565217
Bermuda,1985,NULL,5.45805678670774
Belize,1987,NULL,21.3454492330975
Bermuda,1992,NULL,2.75246589276342
Belize,1990,NULL,47.8288376492813
Bermuda,1995,NULL,8.76142817930365
Belize,1993,NULL,8.13027033944697
Bermuda,1998,1.2090218067,6.74847279086586
Belize,2000,0.0983268246,13.8278003557116
Belize,2003,0.1905669570,5.10639747356643
Belize,2006,0.0238666516,7.90530685124269
Belize,2009,-0.3231444955,-2.91284142793868
Belize,2016,-0.9704434276,2.09068312997786
Belize,2019,-0.8555157781,4.1000308054721
Belize,2022,-0.7207590938,16.7424084285952
Benin,1965,NULL,7.44560739026955
Benin,1968,NULL,6.56424265756101
Benin,1971,NULL,0.433211015756389
Benin,1974,NULL,9.96851111475425
Benin,1981,NULL,-8.1217977270181
Benin,1984,NULL,-4.03654354215669
Benin,1987,NULL,16.9380982357563
Benin,1990,NULL,30.464795182622
Benin,1997,NULL,-3.93097296562949
Benin,2000,-0.1815237254,-4.28026943602496
Benin,2003,-0.4257060289,27.5350794801635
Benin,2010,-0.6736859083,-2.08737256157143
Benin,2013,-0.5678333640,12.35474460887
Benin,2016,-0.6258313656,3.80136191512987
Benin,2019,-0.6770241261,0.899574982519193
Bermuda,1962,NULL,5.49019706266838
Bermuda,1965,NULL,6.2960035716647
Bermuda,1972,NULL,11.5111321648508
Bermuda,1975,NULL,10.3646833013436
Bermuda,1978,NULL,6.44295302013423
Bermuda,1981,NULL,20.5119958525744
Bermuda,2001,NULL,5.75435623175517
Bermuda,1988,NULL,9.14771052273563
Arab World,2020,NULL,-11.7056616216139
Bermuda,1991,NULL,2.66892539562924
Bermuda,2008,0.8472261429,3.14762343705514
Bermuda,1994,NULL,2.57092715975924
Bermuda,2011,1.0909523964,-4.85091169904382
Bermuda,1997,NULL,8.80900100647107
Bermuda,2014,0.0196079742,-0.800653762977662
Bermuda,2004,1.0926978588,7.12233437345007
Bermuda,2021,0.6356737018,3.48551781632015
Arab World,2023,NULL,NULL
Bhutan,1964,NULL,NULL
Bermuda,2007,0.8264640570,10.139975
Argentina,1961,NULL,NULL
Bhutan,1967,NULL,NULL
Bermuda,2010,1.1112082005,-0.322623076923077
Bhutan,1970,NULL,NULL
Argentina,1964,NULL,NULL
Bermuda,2017,0.8144514561,3.51315920013885
Bhutan,1973,NULL,NULL
Bermuda,2020,0.6225821376,-7.22463101651119
Bhutan,1980,NULL,NULL
Bhutan,1983,NULL,10.792597746799
Bhutan,1986,NULL,17.1042308249697
Bhutan,1993,NULL,-5.9358240474802
Bhutan,1996,-0.0315036252,4.44673916479939
Bhutan,1999,NULL,9.86435728451848
Bhutan,2002,0.0694017261,12.8643957519039
Bhutan,2009,0.2190979272,0.50543876000025
Argentina,1971,NULL,NULL
Argentina,1974,NULL,NULL
Argentina,1977,NULL,NULL
Argentina,1980,NULL,NULL
Argentina,1984,NULL,3.19532880190826
Argentina,1987,NULL,2.65089307785128
Argentina,1990,NULL,84.4620697897823
Argentina,1993,NULL,3.48056730817227
Argentina,2000,-0.2144044936,0.240105819922369
Argentina,2003,-0.7771158218,30.5584783556316
Argentina,2006,-0.5770156384,17.0175392314066
Argentina,2009,-0.6944680810,-7.90510968221865
Argentina,2016,-0.3205176890,-6.25759078027767
Argentina,2019,-0.4273037016,-14.6841217085267
Argentina,2022,-0.4806823134,29.3564335655647
Armenia,1964,NULL,NULL
Armenia,1967,NULL,NULL
Armenia,1970,NULL,NULL
Armenia,1973,NULL,NULL
Armenia,1980,NULL,NULL
Armenia,1983,NULL,NULL
Armenia,1986,NULL,NULL
Armenia,1993,NULL,-5.61916213622509
Armenia,1996,-0.4690985084,8.76183286360748
Armenia,1999,NULL,-2.54758820331932
Armenia,2002,-0.4385313690,12.172340573242
Armenia,2009,-0.4687106907,-25.8454248382082
Armenia,2012,-0.4182819724,4.70521907118913
Armenia,2015,-0.4632575810,-9.09749709259121
Armenia,2018,-0.1973335296,8.07187595160609
Aruba,1964,NULL,NULL
Aruba,1967,NULL,NULL
Aruba,1970,NULL,NULL
Aruba,1977,NULL,NULL
Aruba,1980,NULL,NULL
Aruba,1983,NULL,NULL
Aruba,1986,NULL,NULL
Aruba,1993,NULL,12.9953368204259
Aruba,1996,NULL,4.48392898559054
Aruba,1999,NULL,3.45522348654552
Aruba,2002,NULL,3.44783063254966
Aruba,2009,1.4262067080,-10.1733680366555
Aruba,2012,1.3097883463,-0.858684151939735
Aruba,2015,1.2266230583,6.16505211040752
Aruba,2022,1.2789075375,14.2280861781979
Bhutan,2012,0.2609537244,0.235075679862606
Bhutan,2015,0.5349689722,5.0603981007231
Bermuda,2023,NULL,NULL
Bhutan,2018,0.5485552549,-0.309587766570943
Bolivia,1967,NULL,12.9433992667
Bhutan,1961,NULL,NULL
Bolivia,1970,NULL,9.39877225697987
Bhutan,1968,NULL,NULL
Bolivia,1973,NULL,-1.75358926887204
Bhutan,1971,NULL,NULL
Bhutan,1974,NULL,NULL
Bhutan,1977,NULL,NULL
Bhutan,1981,NULL,8.16432837073674
Bhutan,1984,NULL,2.37338751062128
Bhutan,1987,NULL,26.9454893477873
Bhutan,1990,NULL,8.67314476679456
Bolivia,1976,NULL,13.6102852007444
Australia,1966,NULL,5.12654298746562
Bolivia,1983,NULL,-3.32793545733491
Bhutan,1997,NULL,16.0907686549116
Australia,1969,NULL,12.1332512482726
Bolivia,1986,NULL,-26.3682346658074
Bhutan,2000,0.1304261535,6.2952724591747
Australia,1972,NULL,15.0923149378022
Bolivia,1989,NULL,2.57442612289261
Bhutan,2003,0.1361256838,15.9650247885871
Australia,1975,NULL,9.37361013273664
Bolivia,1992,NULL,5.62589766884223
Bhutan,2006,0.2124594897,9.79387921698757
American Samoa,1995,NULL,NULL
Bolivia,1996,-0.2615283132,10.1529558424923
Bhutan,2013,0.3176482618,-1.40718214984769
Bolivia,1999,NULL,-2.49991730268285
American Samoa,1998,NULL,NULL
Bhutan,2016,0.5099274516,7.75479617455967
Bolivia,2002,-0.3781125546,-2.89910951236998
Bolivia,2005,-0.7654248476,8.841112982713
Bolivia,2012,-1.0187640190,13.025542605594
Bhutan,2019,0.5848626494,5.89732295262534
Australia,1982,NULL,9.69248370056914
Bolivia,2015,-1.1619206667,0.0121528704484149
Bhutan,2022,0.6720345616,NULL
Australia,1985,NULL,-6.65664419866059
Bolivia,2018,-1.2118455172,7.40898354912097
Bolivia,1963,NULL,7.67786617394717
Australia,1988,NULL,24.627986683359
Bolivia,2021,-1.1768823862,10.3092610585482
Bolivia,1966,NULL,10.7242325829253
Australia,1991,NULL,4.67091058313517
