country,year,control_of_corruption_estimate,gdp_growth
Aruba,1970,NULL,NULL
Austria,2018,1.5683660507,9.0423047322873
Aruba,1977,NULL,NULL
Austria,2021,1.2429926395,10.1703501756316
Aruba,1980,NULL,NULL
Azerbaijan,1967,NULL,NULL
Aruba,1983,NULL,NULL
Azerbaijan,1970,NULL,NULL
Aruba,1986,NULL,NULL
Azerbaijan,1973,NULL,NULL
Aruba,1993,NULL,12.9953368204259
Azerbaijan,1976,NULL,NULL
Azerbaijan,1980,NULL,NULL
Aruba,1996,NULL,4.48392898559054
Azerbaijan,1983,NULL,NULL
Aruba,1999,NULL,3.45522348654552
Azerbaijan,1986,NULL,NULL
Aruba,2002,NULL,3.44783063254966
Azerbaijan,1989,NULL,NULL
Aruba,2009,1.1091475487,-10.1733680366555
Azerbaijan,1996,-1.4456194639,31.4055513783134
Azerbaijan,1999,NULL,3.03348082531332
Aruba,2012,1.0952359438,-0.858684151939735
Azerbaijan,2002,-1.1955019236,9.25905891876414
Aruba,2015,1.2484611273,6.16505211040752
Azerbaijan,2005,-1.0525214672,52.5898851227191
Azerbaijan,2012,-1.1426941156,5.65124042053299
Aruba,2022,0.7567847371,14.2280861781979
Azerbaijan,2015,-0.9525016546,-29.4572218283238
Australia,1966,NULL,5.12654298746562
Australia,1969,NULL,12.1332512482726
Azerbaijan,2018,-0.8527694941,15.283480221513
Australia,1972,NULL,15.0923149378022
Azerbaijan,2021,-0.8473721147,28.4177944825607
Australia,1975,NULL,9.37361013273664
"Bahamas, The",1962,NULL,11.6554936244685
Australia,1982,NULL,9.69248370056914
"Bahamas, The",1969,NULL,18.708683031357
"Bahamas, The",1972,NULL,3.05196512033484
Armenia,2001,NULL,10.8238258358008
"Bahamas, The",1975,NULL,-5.72422517394054
"Bahamas, The",1978,NULL,16.7461430575035
Armenia,2004,-0.7034553289,27.4149431805435
"Bahamas, The",1985,NULL,13.6984894231779
"Bahamas, The",1988,NULL,3.82830379146016
Armenia,2007,-0.7458916903,44.1987747353912
"Bahamas, The",1991,NULL,-1.73215608916109
Armenia,2010,-0.6950395703,7.08086710507479
Armenia,2017,-0.6364881396,9.30504543128185
"Bahamas, The",1998,1.2953741550,7.90952960371336
Armenia,2020,-0.0034387000,-7.17799010051663
"Bahamas, The",2001,NULL,2.9884391469572
Armenia,2023,NULL,NULL
"Bahamas, The",2004,1.4110358953,2.08792295996039
Aruba,1962,NULL,NULL
"Bahamas, The",2007,1.3280091286,4.43670053897918
Australia,1985,NULL,-6.65664419866059
Australia,1988,NULL,24.627986683359
"Bahamas, The",2014,1.3087377548,5.57260717376282
Australia,1991,NULL,4.67091058313517
"Bahamas, The",2017,1.1344697475,4.2780067363282
Australia,1998,1.7981296778,-8.25635248541963
"Bahamas, The",2020,1.1062059402,-25.3019042257691
Australia,2001,NULL,-8.77975508553487
"Bahamas, The",2023,NULL,NULL
Australia,2004,2.0058689117,31.4108664376671
Australia,2011,2.0379090309,21.7436819599748
Bahrain,1963,NULL,NULL
Australia,2014,1.8494646549,-6.89177984317249
Bahrain,1970,NULL,NULL
Australia,2017,1.7523211241,9.87935562699722
Bahrain,1973,NULL,NULL
Australia,2020,1.6329559088,-4.60967146462506
Bahrain,1976,NULL,NULL
Bahrain,1979,NULL,NULL
Austria,1961,NULL,10.9068598994048
Bahrain,1986,NULL,-16.4154086708912
Bahrain,1989,NULL,4.35313457758786
Austria,1964,NULL,9.50312399672508
Bahrain,1992,NULL,2.92102060977626
Austria,1967,NULL,6.35350926809137
Bahrain,1999,NULL,7.0706573086954
Austria,1974,NULL,19.223258583961
Bahrain,2002,0.7918332815,6.87723688505019
Bahrain,2005,0.3831500411,21.4336791296464
Austria,1977,NULL,19.9855457641986
Bahrain,2008,0.1818152815,18.3198446196695
Aruba,1965,NULL,NULL
Austria,1980,NULL,10.9844619978242
Bahrain,2015,0.1070485860,-6.99980628849617
Austria,1983,NULL,1.18656225544063
Aruba,1969,NULL,NULL
Bahrain,2018,-0.1762315035,6.56323645386746
Aruba,1972,NULL,NULL
Bahrain,2021,0.1445441842,13.4795488720025
Aruba,1975,NULL,NULL
Bangladesh,1961,NULL,12.6947347429951
Aruba,1978,NULL,NULL
Bangladesh,1964,NULL,1.25192885786974
Austria,1990,NULL,25.0609557314635
Austria,1993,NULL,-2.40847447605635
Aruba,1985,NULL,NULL
Austria,1996,1.7321635485,-1.57125476547446
Aruba,1988,NULL,22.3367720141865
Austria,1999,NULL,-0.458513502243399
Aruba,1991,NULL,14.0248299800754
Austria,2006,1.9048769474,6.38667121552758
Aruba,1994,NULL,15.0077385607199
Austria,2009,1.6940340996,-7.01147098571813
Austria,2012,1.4272544384,-5.16195286969693
Bangladesh,1967,NULL,12.6386253564396
Austria,2019,1.5214090347,-2.28466523670585
Austria,2022,1.2586194277,-1.74286012365954
Azerbaijan,1961,NULL,NULL
Bangladesh,1970,NULL,6.15883992042519
Azerbaijan,1964,NULL,NULL
Bangladesh,1977,NULL,-4.60570164371574
Azerbaijan,1971,NULL,NULL
Bangladesh,1980,NULL,16.5273964347873
Bangladesh,1983,NULL,-4.94645742324587
Azerbaijan,1974,NULL,NULL
Bangladesh,1986,NULL,-2.26402758707926
Azerbaijan,1977,NULL,NULL
Bangladesh,1993,NULL,4.59696403420327
Azerbaijan,1984,NULL,NULL
Bangladesh,1996,-0.9696822166,22.4006152029757
Azerbaijan,1987,NULL,NULL
Aruba,2001,NULL,1.22791559752474
Azerbaijan,1990,NULL,NULL
Aruba,2004,1.1659653187,10.308590252882
Aruba,2007,1.2618709803,8.41606125634083
Azerbaijan,1993,NULL,253.16811104651
Aruba,2010,1.1212955713,-3.92342233745716
Azerbaijan,2000,-1.2923827171,15.0912447161303
Aruba,2017,1.2393766642,3.64635247633491
Azerbaijan,2003,-1.0462319851,16.682335977781
Azerbaijan,2006,-1.0959124565,58.4089255014039
Aruba,2020,1.1993917227,-24.6449353814245
Azerbaijan,2009,-1.1940819025,-9.33212650561749
Azerbaijan,2016,-0.8526544571,-28.6554589747775
Aruba,2023,NULL,NULL
Azerbaijan,2019,-0.8494243622,2.25368168576294
Australia,1961,NULL,5.78462683853232
Azerbaijan,2022,-1.0405722857,43.5849836123872
Australia,1964,NULL,10.4981201810088
"Bahamas, The",1963,NULL,12.0092438291741
"Bahamas, The",1966,NULL,13.1853774079856
Australia,1967,NULL,11.479785221257
"Bahamas, The",1973,NULL,13.538670558872
Australia,1974,NULL,39.3743851752888
"Bahamas, The",1976,NULL,7.69875343844348
Australia,1977,NULL,5.03572501284248
"Bahamas, The",1979,NULL,36.9293685728015
Australia,1980,NULL,11.1841133228166
"Bahamas, The",1982,NULL,10.6414347988264
"Bahamas, The",1986,NULL,6.54113285989088
Australia,1983,NULL,-8.64415117446655
"Bahamas, The",1989,NULL,8.66248245956228
Australia,1990,NULL,3.85120815896038
"Bahamas, The",1992,NULL,-0.0694315932180852
Australia,1993,NULL,-4.11348460117163
"Bahamas, The",1995,NULL,5.21631999575192
Australia,1996,1.8773558140,9.01111518054102
Australia,1999,NULL,-2.50758889719232
Bangladesh,1999,NULL,2.57281208909552
Australia,2006,1.9508131742,7.57873137699261
Bangladesh,2006,-1.4429827929,3.42171368333931
Bangladesh,2009,-1.0752512217,11.8371181727992
Bangladesh,2012,-0.8566190600,3.66753128518662
Bangladesh,2015,-0.8440259099,12.8369084074253
Bangladesh,2022,-1.0755273104,10.5549272895102
"Bahamas, The",2002,1.4155555964,6.77256012983571
Barbados,1964,NULL,NULL
"Bahamas, The",2005,1.3287868500,8.62379378533917
Barbados,1967,NULL,NULL
"Bahamas, The",2008,1.3300716877,-0.869629536621581
Africa Western and Central,1986,NULL,-7.72606578207977
Barbados,1970,NULL,NULL
"Bahamas, The",2011,1.3468521833,-0.250701354205199
Barbados,1977,NULL,13.5776257435734
"Bahamas, The",2018,1.0955356359,3.26518394268442
Barbados,1980,NULL,51.0049775581696
Africa Western and Central,1993,NULL,4.4095039158558
Africa Western and Central,1996,NULL,27.0191978043266
"Bahamas, The",2021,1.1524535418,18.1760359068681
Barbados,1983,NULL,6.19393378865751
Africa Western and Central,1999,NULL,-53.4522493951608
Bahrain,1961,NULL,NULL
Barbados,1986,NULL,9.80599257119573
Barbados,1993,NULL,5.43393701981194
Bahrain,1964,NULL,NULL
Barbados,1996,1.5427263975,6.61583558072091
Barbados,1999,NULL,4.78291442783104
Bahrain,1967,NULL,NULL
Barbados,2002,1.4851939678,1.70240623230283
Bahrain,1974,NULL,NULL
Barbados,2009,1.3761898279,-6.68198413663919
Barbados,2012,1.6482877731,-0.913790936552968
Barbados,2015,1.4478632212,0.560800762975295
Bahrain,1977,NULL,NULL
Barbados,2022,1.2845734358,15.7796895198655
Bahrain,1980,NULL,NULL
Belarus,1961,NULL,NULL
Bahrain,1983,NULL,2.4511224132253
Bahrain,1987,NULL,11.1265876641193
Australia,2009,2.0417630672,-12.0584074573517
Bahrain,1990,NULL,9.47890034260431
Australia,2012,1.9775072336,10.6490583478365
Bahrain,1993,NULL,9.45475914340354
Bahrain,1996,0.3286886811,4.31481078522386
Bahrain,2003,0.3741708100,15.4406770741994
Bahrain,2006,0.1881486773,15.881284989999
Bahrain,2009,0.1806159616,-10.7840816329132
Belarus,1968,NULL,NULL
Bahrain,2012,0.3665302098,6.8552705444823
Belarus,1971,NULL,NULL
Bahrain,2019,-0.0380972624,2.25203041931389
Belarus,1974,NULL,NULL
Bahrain,2022,0.1393856406,12.9671607296985
Belarus,1977,NULL,NULL
Belarus,1984,NULL,NULL
Bangladesh,1963,NULL,4.68462520942834
Belarus,1987,NULL,NULL
Belarus,1990,NULL,NULL
Bangladesh,1966,NULL,9.02460906348601
Belarus,1993,NULL,78.4420285217391
Bangladesh,1973,NULL,28.6006613074868
Belarus,2000,-0.5043578148,4.93100370827703
Bangladesh,1976,NULL,-47.9795791271178
Belarus,2003,-0.5373398662,22.1347363011971
Bangladesh,1979,NULL,17.1943419809728
Belarus,2006,-0.5298689604,22.3494970280362
Bangladesh,1982,NULL,-8.51516645282864
Belarus,2013,-0.4049383700,14.9829321612806
Belarus,2016,-0.2240866274,-15.4660561337747
Bangladesh,1989,NULL,8.28740571565946
Belarus,2019,0.0072857379,7.29446300940062
Belarus,2022,-0.5796762109,4.47759790130529
Belgium,1967,NULL,7.18510787697649
Bangladesh,1992,NULL,2.42716985405954
Australia,2019,1.7881730795,-2.45236478687848
Bangladesh,1995,NULL,12.3519492614414
Bangladesh,1998,-0.7730109692,3.6071634881354
Bangladesh,2002,-1.4490867853,1.3572389173375
Australia,2022,1.7644895315,8.59011622530242
Bangladesh,2005,-1.4064666033,6.65718985475326
Bangladesh,2008,-1.0467883348,15.0974846494965
Austria,1966,NULL,8.9414114070576
Bangladesh,2011,-1.0973886251,11.5883191434886
Austria,1969,NULL,9.18099920257126
Bangladesh,2018,-0.9269468188,9.40388975227682
Bangladesh,2021,-0.9858609438,11.3298611202401
Barbados,1961,NULL,NULL
Barbados,1965,NULL,NULL
Belgium,1970,NULL,12.6333490765025
Barbados,1968,NULL,NULL
Belgium,1973,NULL,28.3110666046845
Barbados,1971,NULL,NULL
Belgium,1976,NULL,8.27625612779872
Belgium,1983,NULL,-5.33322813426366
Belgium,1986,NULL,39.1227575052745
Belgium,1989,NULL,1.18420735172221
Barbados,1974,NULL,NULL
Belgium,1992,NULL,11.5293979751213
Belgium,1999,NULL,-0.109313976687712
Barbados,1981,NULL,10.0687651203129
Belgium,2002,1.4578015804,9.13951422846401
Belgium,2005,1.3771624565,4.46895280326964
Austria,1972,NULL,23.5245351930352
Belgium,2012,1.5591104031,-5.19317941677846
Austria,1975,NULL,13.8391677563554
Belgium,2015,1.4746965170,-13.6451169154771
Austria,1982,NULL,0.339365967914364
Belgium,2018,1.4294203520,8.0622885947499
Austria,1985,NULL,2.06136467770034
Barbados,1984,NULL,8.9702361516672
Belgium,2021,1.4555250406,14.1534503381317
Barbados,1987,NULL,10.1188595248183
Belize,1962,NULL,6.31600867678959
Barbados,1990,NULL,0.297400046512622
Belize,1965,NULL,10.8177830343034
Austria,1988,NULL,7.38589592684862
Belize,1968,NULL,-5.12603756476531
Barbados,1997,NULL,5.70046106407567
Barbados,2000,1.5198115110,3.64784695966499
Austria,1991,NULL,4.40384605731488
Belize,1975,NULL,14.5730037930816
Barbados,2003,1.4976427555,3.31562223779181
Austria,1998,1.7993792295,2.5703951094621
Belize,1978,NULL,15.8521036974076
Austria,2001,NULL,0.111081556168228
Barbados,2006,1.3257713318,10.4189016537754
Belize,1981,NULL,-0.933810540807924
Barbados,2013,1.6120419502,1.55401597926899
Austria,2004,2.0266244411,14.9400996207375
Austria,2011,1.4702893496,10.0465480483885
Barbados,2016,1.2135511637,2.30882359621263
Austria,2014,1.4667490721,2.88100891602297
Barbados,2019,1.1594401598,4.51739247048154
Austria,2017,1.5004628897,5.41227783417496
Belarus,1964,NULL,NULL
Austria,2020,1.4777891636,-2.14730279293968
Belarus,1967,NULL,NULL
Azerbaijan,1963,NULL,NULL
Belarus,1970,NULL,NULL
Azerbaijan,1966,NULL,NULL
Belarus,1973,NULL,NULL
Azerbaijan,1969,NULL,NULL
Azerbaijan,1972,NULL,NULL
Belarus,1980,NULL,NULL
Azerbaijan,1979,NULL,NULL
Belarus,1983,NULL,NULL
Belize,1984,NULL,11.5972924217643
Belarus,1986,NULL,NULL
Belarus,1989,NULL,NULL
Belarus,1996,-0.3896091580,5.6291822747998
Belarus,1999,NULL,-20.25516054853
Belarus,2002,-0.6578848958,18.1312303910054
Belarus,2009,-0.5621517301,-16.2610621035235
Belarus,2012,-0.4585193694,6.35258049645769
Belarus,2015,-0.3157798648,-28.3683813575389
Belarus,2018,-0.1548020095,9.69546509983894
Belize,1991,NULL,9.03254136090371
Belgium,1963,NULL,7.50905185924031
Belgium,1966,NULL,7.37086097321707
Belize,1994,NULL,2.61737242537637
Belgium,1969,NULL,10.9204044733347
Belize,1997,NULL,2.6710365272345
Belgium,1972,NULL,24.7731289897549
Belize,2004,-0.1039656326,6.97356322324467
Belize,2007,-0.3247333467,7.25959106767437
Belgium,1979,NULL,14.8834046230357
Belize,2010,-0.0235743169,3.42538441143162
Belize,2013,0.0204453208,6.43611476624221
Belgium,1982,NULL,-12.0634903749296
Belize,2020,-0.1933493614,-14.2058676398158
Belgium,1985,NULL,3.5018024959057
Belize,2023,NULL,NULL
Belgium,1988,NULL,8.63800324424118
Benin,1962,NULL,0.325345516245754
Belgium,1995,NULL,17.6170861204609
Benin,1969,NULL,1.35606457089842
Belgium,1998,1.3132340908,2.30317215132836
Benin,1972,NULL,22.4604317893403
Belgium,2001,NULL,-0.0195604063333648
Benin,1975,NULL,22.0344771961679
Belgium,2008,1.3626375198,9.85426336911829
Benin,1978,NULL,23.8375726394442
Belgium,2011,1.5199289322,8.7053736577801
Benin,1985,NULL,-0.515752312976236
Benin,1988,NULL,3.7015745744058
Belgium,2014,1.5129503012,2.60625009184367
Benin,1991,NULL,1.35065900594877
Belgium,2017,1.4038844109,5.60892196338149
Benin,1994,NULL,-29.7412614731379
Belize,1963,NULL,5.9405619859781
Benin,2001,NULL,4.15430087941302
Belize,1966,NULL,10.8202435101037
Azerbaijan,1982,NULL,NULL
Belize,1969,NULL,5.33332598517082
Azerbaijan,1985,NULL,NULL
Belize,1972,NULL,11.7197064163928
Azerbaijan,1992,NULL,-91.6792916167665
Belize,1979,NULL,11.3719735876742
Azerbaijan,1995,NULL,102.602287313675
Azerbaijan,1998,-1.2895684242,12.2150968298314
Benin,2004,-0.5630225539,15.7220344628567
Belize,1982,NULL,-7.08019082843327
Belize,1985,NULL,-0.810799595667456
Benin,2007,-0.4701392651,16.1347611554945
Azerbaijan,2001,NULL,8.25018027635837
Belize,1988,NULL,13.8787749762917
Benin,2014,-0.6691437960,6.12472143959266
Belize,1992,NULL,16.5804209005652
Benin,2017,-0.5775091052,7.44932653384742
Belize,1995,NULL,6.08616127327854
Azerbaijan,2008,-1.1566542387,47.8128587161312
Benin,2020,-0.0403277874,9.00603817133002
Azerbaijan,2011,-1.1953147650,24.6525746695829
Belize,1998,-0.0194181018,6.39478129417467
Benin,2023,NULL,NULL
Belize,2001,NULL,2.94082977798688
Azerbaijan,2014,-1.0224902630,1.45525093167276
Bermuda,1963,NULL,2.35439657642427
Azerbaijan,2017,-0.9060252905,7.92149420781597
Belize,2008,-0.3029562533,1.9248425173362
Belize,2011,-0.3070890605,4.58645417317957
"Bahamas, The",1965,NULL,12.6470577470588
Bermuda,1966,NULL,17.3469417027156
Belize,2014,-0.1591068208,5.11278900004938
"Bahamas, The",1968,NULL,14.0201024682812
Belize,2017,-0.3058039248,1.16357733304739
"Bahamas, The",1971,NULL,6.49616028409833
Bermuda,1969,NULL,9.93333333333333
Benin,1963,NULL,7.39854038505981
Benin,1966,NULL,4.48988845701035
"Bahamas, The",1974,NULL,-5.73855564709164
Benin,1973,NULL,22.9190561146564
Benin,1976,NULL,3.18201536748532
"Bahamas, The",1981,NULL,6.82992602303425
Benin,1979,NULL,27.7105450156716
"Bahamas, The",1984,NULL,17.7920147737765
Benin,1982,NULL,-1.80784417296297
"Bahamas, The",1987,NULL,9.76743810416907
Benin,1989,NULL,-7.27986574365827
"Bahamas, The",1994,NULL,5.40103699870634
"Bahamas, The",1997,NULL,75.4602467247037
Benin,1992,NULL,-14.6555023198915
"Bahamas, The",2000,1.3023238182,5.10939853709721
Benin,1995,NULL,35.764961512116
"Bahamas, The",2003,1.4077895880,-0.124651101440238
Benin,1998,-0.6494131088,8.23484719294608
"Bahamas, The",2010,1.3483767509,1.1400585637599
Benin,2002,-0.7957101464,14.4050190829221
"Bahamas, The",2013,1.3346111774,-3.0306784482127
Benin,2005,-0.8713262677,6.09641291434209
"Bahamas, The",2016,1.0673879385,0.667364603279706
Benin,2008,-0.5140773654,19.8148587921924
"Bahamas, The",2019,1.1024463177,3.20146481788384
Benin,2011,-0.6054458022,12.1440507052297
Bahrain,1966,NULL,NULL
Benin,2018,-0.3913884163,12.2877845230245
Bahrain,1969,NULL,NULL
Bermuda,1976,NULL,11.9710144927536
Bahrain,1972,NULL,NULL
Bermuda,1979,NULL,8.70113493064313
Bahrain,1975,NULL,NULL
Bermuda,1982,NULL,6.27790528900965
Bahrain,1982,NULL,5.13075689517826
Bermuda,1985,NULL,5.45805678670774
Bahrain,1985,NULL,-6.49642453372375
Bermuda,1992,NULL,2.75246589276342
Bahrain,1988,NULL,9.15007922215123
Benin,2021,-0.1709435433,12.7552404569359
Bahrain,1995,NULL,5.06352325446233
Bahrain,1998,0.2507889271,-2.60545581546202
Bermuda,1964,NULL,11.6222782803445
Bahrain,2001,NULL,-0.95667051993862
Bermuda,1967,NULL,15.5989218009987
Bahrain,2004,0.4367521405,18.7393298794443
Bermuda,1970,NULL,12.9775621588842
Bahrain,2011,0.2099911720,11.9133994960538
Bermuda,1995,NULL,8.76142817930365
Bermuda,1998,1.3347587585,6.74847279086586
Bahrain,2014,0.2735218406,2.60681810114189
Bermuda,2001,NULL,5.75435623175517
Bahrain,2017,-0.1711409539,10.0474830163892
Bermuda,2008,1.2767753601,3.14762343705514
Bermuda,2011,1.2722980976,-4.85091169904382
Bahrain,2020,-0.0935939401,-10.4299159305891
Bermuda,2014,1.2207086086,-0.800653762977662
Bangladesh,1965,NULL,9.66537061446411
Bangladesh,1968,NULL,3.17236929966105
Bermuda,2021,1.2798718214,3.48551781632015
Bangladesh,1971,NULL,-2.67859491423037
Bhutan,1964,NULL,NULL
Bangladesh,1974,NULL,54.7283952665206
Bhutan,1967,NULL,NULL
Bangladesh,1981,NULL,11.6420776722642
Bangladesh,1984,NULL,7.44952878334082
Bangladesh,1987,NULL,11.5917904049078
Bangladesh,1990,NULL,9.78615970373938
Bangladesh,1997,NULL,3.88863667815919
Bangladesh,2000,-1.2120826244,4.09438862227415
Bangladesh,2003,-1.5417205095,9.93137091776867
Bangladesh,2010,-1.0540802479,12.491775247522
Bhutan,1970,NULL,NULL
Bangladesh,2013,-0.8938253522,12.4739208148617
Bangladesh,2016,-0.8868780136,35.9638827072365
Bermuda,1973,NULL,14.4859813084112
Bangladesh,2019,-1.0169935226,9.29097333904449
Bermuda,1980,NULL,18.5808136117556
Bermuda,1983,NULL,13.2272391810673
Bermuda,1986,NULL,12.8908124939817
Bermuda,1989,NULL,6.10557543963083
Bermuda,1996,1.3181432486,32.7287955538506
Bermuda,1999,NULL,6.18654065862468
Barbados,1963,NULL,NULL
Bermuda,2002,1.3107438087,6.97584950066033
Bhutan,1973,NULL,NULL
Bermuda,2005,1.2696630955,8.54978990056839
Bhutan,1980,NULL,NULL
